iid,gender,idg,partner,pid,match,pf_o_att,pf_o_sin,pf_o_int,pf_o_fun,pf_o_amb,pf_o_sha,dec_o,attr_o,sinc_o,intel_o,fun_o,amb_o,shar_o,like_o,prob_o,met_o,age,field_cd,goal,date,go_out,career_c,sports,tvsports,exercise,dining,museums,art,hiking,gaming,clubbing,reading,tv,theater,movies,concerts,music,shopping,yoga,exphappy,expnum,attr1_1,sinc1_1,intel1_1,fun1_1,amb1_1,shar1_1,attr3_1,sinc3_1,fun3_1,intel3_1,amb3_1,dec,attr,sinc,intel,fun,amb,shar,like,prob,met,match_es,attr3_s,sinc3_s,intel3_s,fun3_s,amb3_s
229,1,32,17,210,1,0.199980002,0.155584442,0.199980002,0.155584442,0.111088891,0.177782222,1,0.227272727,0.204545455,0.204545455,0.159090909,0.204545455,0,8,5,2,28,10,1,6,3,7,8,5,7,7,1,1,5,3,3,8,5,1,5,2,6,1,1,3,,0.2143,0.1667,0.2143,0.1667,0.119,0.119,0.2,0.175,0.125,0.25,0.25,1,0.171428571,0.228571429,0.2,0.142857143,0.171428571,0.085714286,7,5,2,6,0.195121951,0.195121951,0.219512195,0.146341463,0.243902439
229,1,32,18,211,0,0.163616362,0.163616362,0.181818182,0.181818182,0.163616362,0.145514551,0,0.155555556,0.177777778,0.2,0.155555556,0.222222222,0.088888889,7,6,2,28,10,1,6,3,7,8,5,7,7,1,1,5,3,3,8,5,1,5,2,6,1,1,3,,0.2143,0.1667,0.2143,0.1667,0.119,0.119,0.2,0.175,0.125,0.25,0.25,0,0.193548387,0.161290323,0.161290323,0.161290323,0.161290323,0.161290323,3,3,2,6,0.195121951,0.195121951,0.219512195,0.146341463,0.243902439
229,1,32,19,212,0,0.142871426,0.183663267,0.183663267,0.163267347,0.183663267,0.142871426,1,0.14893617,0.14893617,0.191489362,0.170212766,0.191489362,0.14893617,8,7,2,28,10,1,6,3,7,8,5,7,7,1,1,5,3,3,8,5,1,5,2,6,1,1,3,,0.2143,0.1667,0.2143,0.1667,0.119,0.119,0.2,0.175,0.125,0.25,0.25,0,0.133333333,0.266666667,0.233333333,0.133333333,0.133333333,0.1,5,4,2,6,0.195121951,0.195121951,0.219512195,0.146341463,0.243902439
229,1,32,20,213,0,0.1552,0.1724,0.1724,0.1724,0.1724,0.1552,0,0.153846154,0.173076923,0.192307692,0.153846154,0.192307692,0.134615385,7,7,2,28,10,1,6,3,7,8,5,7,7,1,1,5,3,3,8,5,1,5,2,6,1,1,3,,0.2143,0.1667,0.2143,0.1667,0.119,0.119,0.2,0.175,0.125,0.25,0.25,1,0.153846154,0.205128205,0.128205128,0.205128205,0.128205128,0.179487179,5,5,2,6,0.195121951,0.195121951,0.219512195,0.146341463,0.243902439
230,1,34,1,194,0,0.16,0.16,0.2,0.16,0.18,0.14,0,0.127659574,0.212765957,0.191489362,0.170212766,0.170212766,0.127659574,5,5,2,42,13,2,7,3,7,1,1,2,1,10,10,10,1,1,10,10,10,10,5,10,10,6,5,,0.2381,0.2381,0.2381,0.2381,0.0238,0.0238,0.2,0.2,0.2,0.2,0.2,0,0.157894737,0.263157895,0.263157895,0.105263158,0.105263158,0.105263158,2,1,2,1,0.181818182,0.242424242,0.212121212,0.212121212,0.151515152
230,1,34,2,195,0,0.153815382,0.192319232,0.192319232,0.192319232,0.134613461,0.134613461,0,0.166666667,0.194444444,0.166666667,0.166666667,0.166666667,0.138888889,5,8,2,42,13,2,7,3,7,1,1,2,1,10,10,10,1,1,10,10,10,10,5,10,10,6,5,,0.2381,0.2381,0.2381,0.2381,0.0238,0.0238,0.2,0.2,0.2,0.2,0.2,1,0.2,0.175,0.175,0.175,0.15,0.125,7,4,2,1,0.181818182,0.242424242,0.212121212,0.212121212,0.151515152
230,1,34,3,196,0,0.176464707,0.176464707,0.176464707,0.156868626,0.156868626,0.156868626,0,0.142857143,0.214285714,0.214285714,0.214285714,0.214285714,0,3,5,2,42,13,2,7,3,7,1,1,2,1,10,10,10,1,1,10,10,10,10,5,10,10,6,5,,0.2381,0.2381,0.2381,0.2381,0.0238,0.0238,0.2,0.2,0.2,0.2,0.2,1,0.205128205,0.179487179,0.205128205,0.128205128,0.128205128,0.153846154,8,4,2,1,0.181818182,0.242424242,0.212121212,0.212121212,0.151515152
230,1,34,4,197,0,0.14,0.18,0.2,0.18,0.16,0.14,0,0.189189189,0.189189189,0.189189189,0.162162162,0.189189189,0.081081081,4,5,2,42,13,2,7,3,7,1,1,2,1,10,10,10,1,1,10,10,10,10,5,10,10,6,5,,0.2381,0.2381,0.2381,0.2381,0.0238,0.0238,0.2,0.2,0.2,0.2,0.2,1,0.194444444,0.166666667,0.194444444,0.166666667,0.138888889,0.138888889,6,4,2,1,0.181818182,0.242424242,0.212121212,0.212121212,0.151515152
230,1,34,5,198,0,0.1538,0.1923,0.1731,0.1923,0.0962,0.1923,0,0.161290323,0.161290323,0.161290323,0.161290323,0.161290323,0.193548387,5,6,2,42,13,2,7,3,7,1,1,2,1,10,10,10,1,1,10,10,10,10,5,10,10,6,5,,0.2381,0.2381,0.2381,0.2381,0.0238,0.0238,0.2,0.2,0.2,0.2,0.2,1,0.209302326,0.186046512,0.186046512,0.162790698,0.11627907,0.139534884,7,4,2,1,0.181818182,0.242424242,0.212121212,0.212121212,0.151515152
230,1,34,6,199,0,0.175,0.175,0.2,0.125,0.2,0.125,0,0.071428571,0.142857143,0.142857143,0.142857143,0.357142857,0.142857143,2,8,2,42,13,2,7,3,7,1,1,2,1,10,10,10,1,1,10,10,10,10,5,10,10,6,5,,0.2381,0.2381,0.2381,0.2381,0.0238,0.0238,0.2,0.2,0.2,0.2,0.2,1,0.222222222,0.166666667,0.166666667,0.138888889,0.138888889,0.166666667,7,3,2,1,0.181818182,0.242424242,0.212121212,0.212121212,0.151515152
230,1,34,7,200,0,0.1321,0.1887,0.1887,0.1698,0.1698,0.1509,0,0.235294118,0.205882353,0,0.205882353,0.176470588,0.176470588,6,2,2,42,13,2,7,3,7,1,1,2,1,10,10,10,1,1,10,10,10,10,5,10,10,6,5,,0.2381,0.2381,0.2381,0.2381,0.0238,0.0238,0.2,0.2,0.2,0.2,0.2,0,0.171428571,0.171428571,0.171428571,0.114285714,0.2,0.171428571,5,4,2,1,0.181818182,0.242424242,0.212121212,0.212121212,0.151515152
230,1,34,8,201,1,0.1538,0.1731,0.1731,0.1731,0.1731,0.1538,1,0.16,0.16,0.16,0.18,0.18,0.16,8,8,2,42,13,2,7,3,7,1,1,2,1,10,10,10,1,1,10,10,10,10,5,10,10,6,5,,0.2381,0.2381,0.2381,0.2381,0.0238,0.0238,0.2,0.2,0.2,0.2,0.2,1,0.2,0.177777778,0.2,0.2,0.111111111,0.111111111,7,4,2,1,0.181818182,0.242424242,0.212121212,0.212121212,0.151515152
230,1,34,9,202,0,0.153815382,0.192319232,0.192319232,0.192319232,0.153815382,0.115411541,0,0.11627907,0.209302326,0.186046512,0.186046512,0.186046512,0.11627907,5,6,2,42,13,2,7,3,7,1,1,2,1,10,10,10,1,1,10,10,10,10,5,10,10,6,5,,0.2381,0.2381,0.2381,0.2381,0.0238,0.0238,0.2,0.2,0.2,0.2,0.2,0,0.212121212,0.181818182,0.212121212,0.151515152,0.151515152,0.090909091,3,2,2,1,0.181818182,0.242424242,0.212121212,0.212121212,0.151515152
230,1,34,10,203,0,0.16,0.2,0.18,0.2,0.18,0.08,0,0.121212121,0.181818182,0.181818182,0.212121212,0.212121212,0.090909091,3,5,2,42,13,2,7,3,7,1,1,2,1,10,10,10,1,1,10,10,10,10,5,10,10,6,5,,0.2381,0.2381,0.2381,0.2381,0.0238,0.0238,0.2,0.2,0.2,0.2,0.2,1,0.184210526,0.184210526,0.210526316,0.184210526,0.131578947,0.105263158,7,3,2,1,0.181818182,0.242424242,0.212121212,0.212121212,0.151515152
230,1,34,11,204,0,0.196060788,0.156868626,0.176464707,0.156868626,0.176464707,0.137272545,0,0.15,0.2,0.175,0.175,0.15,0.15,7,9,2,42,13,2,7,3,7,1,1,2,1,10,10,10,1,1,10,10,10,10,5,10,10,6,5,,0.2381,0.2381,0.2381,0.2381,0.0238,0.0238,0.2,0.2,0.2,0.2,0.2,0,0.131578947,0.210526316,0.210526316,0.184210526,0.184210526,0.078947368,3,3,2,1,0.181818182,0.242424242,0.212121212,0.212121212,0.151515152
230,1,34,12,205,0,0.1538,0.1731,0.1923,0.1923,0.1154,0.1731,0,0.166666667,0.166666667,0.2,0.066666667,0.3,0.1,3,4,2,42,13,2,7,3,7,1,1,2,1,10,10,10,1,1,10,10,10,10,5,10,10,6,5,,0.2381,0.2381,0.2381,0.2381,0.0238,0.0238,0.2,0.2,0.2,0.2,0.2,1,0.146341463,0.195121951,0.195121951,0.195121951,0.12195122,0.146341463,7,5,2,1,0.181818182,0.242424242,0.212121212,0.212121212,0.151515152
230,1,34,13,206,1,0.1458,0.1667,0.2083,0.1875,0.1667,0.125,1,0.166666667,0.166666667,0.166666667,0.166666667,0.166666667,0.166666667,6,5,2,42,13,2,7,3,7,1,1,2,1,10,10,10,1,1,10,10,10,10,5,10,10,6,5,,0.2381,0.2381,0.2381,0.2381,0.0238,0.0238,0.2,0.2,0.2,0.2,0.2,1,0.133333333,0.177777778,0.2,0.177777778,0.155555556,0.155555556,6,5,2,1,0.181818182,0.242424242,0.212121212,0.212121212,0.151515152
230,1,34,14,207,0,0.1731,0.1346,0.1731,0.1923,0.1923,0.1346,0,0.137931034,0.24137931,0.206896552,0.137931034,0.137931034,0.137931034,4,9,2,42,13,2,7,3,7,1,1,2,1,10,10,10,1,1,10,10,10,10,5,10,10,6,5,,0.2381,0.2381,0.2381,0.2381,0.0238,0.0238,0.2,0.2,0.2,0.2,0.2,1,0.209302326,0.162790698,0.162790698,0.162790698,0.139534884,0.162790698,8,5,2,1,0.181818182,0.242424242,0.212121212,0.212121212,0.151515152
230,1,34,15,208,1,0.1154,0.1346,0.1923,0.1923,0.1923,0.1731,1,0.166666667,0.166666667,0.166666667,0.166666667,0.166666667,0.166666667,9,9,2,42,13,2,7,3,7,1,1,2,1,10,10,10,1,1,10,10,10,10,5,10,10,6,5,,0.2381,0.2381,0.2381,0.2381,0.0238,0.0238,0.2,0.2,0.2,0.2,0.2,1,0.195652174,0.173913043,0.152173913,0.173913043,0.152173913,0.152173913,7,6,2,1,0.181818182,0.242424242,0.212121212,0.212121212,0.151515152
230,1,34,16,209,0,0.1304,0.2174,0.1739,0.1739,0.1522,0.1522,0,0.172413793,0.172413793,0.24137931,0.172413793,0.24137931,0,6,4,2,42,13,2,7,3,7,1,1,2,1,10,10,10,1,1,10,10,10,10,5,10,10,6,5,,0.2381,0.2381,0.2381,0.2381,0.0238,0.0238,0.2,0.2,0.2,0.2,0.2,0,0.147058824,0.235294118,0.176470588,0.147058824,0.176470588,0.117647059,3,1,2,1,0.181818182,0.242424242,0.212121212,0.212121212,0.151515152
230,1,34,17,210,0,0.199980002,0.155584442,0.199980002,0.155584442,0.111088891,0.177782222,0,0.285714286,0.357142857,0,0.357142857,0,0,6.5,0,2,42,13,2,7,3,7,1,1,2,1,10,10,10,1,1,10,10,10,10,5,10,10,6,5,,0.2381,0.2381,0.2381,0.2381,0.0238,0.0238,0.2,0.2,0.2,0.2,0.2,1,0.125,0.2,0.2,0.175,0.125,0.175,7,6,2,1,0.181818182,0.242424242,0.212121212,0.212121212,0.151515152
230,1,34,18,211,1,0.163616362,0.163616362,0.181818182,0.181818182,0.163616362,0.145514551,1,0.125,0.1875,0.166666667,0.1875,0.166666667,0.166666667,8,9,1,42,13,2,7,3,7,1,1,2,1,10,10,10,1,1,10,10,10,10,5,10,10,6,5,,0.2381,0.2381,0.2381,0.2381,0.0238,0.0238,0.2,0.2,0.2,0.2,0.2,1,0.214285714,0.166666667,0.166666667,0.166666667,0.119047619,0.166666667,8,4,2,1,0.181818182,0.242424242,0.212121212,0.212121212,0.151515152
230,1,34,19,212,0,0.142871426,0.183663267,0.183663267,0.163267347,0.183663267,0.142871426,0,0.171428571,0.171428571,0.171428571,0.171428571,0.171428571,0.142857143,5,6,2,42,13,2,7,3,7,1,1,2,1,10,10,10,1,1,10,10,10,10,5,10,10,6,5,,0.2381,0.2381,0.2381,0.2381,0.0238,0.0238,0.2,0.2,0.2,0.2,0.2,1,0.184210526,0.157894737,0.157894737,0.157894737,0.157894737,0.184210526,6,3,2,1,0.181818182,0.242424242,0.212121212,0.212121212,0.151515152
230,1,34,20,213,0,0.1552,0.1724,0.1724,0.1724,0.1724,0.1552,0,0.11627907,0.186046512,0.186046512,0.162790698,0.162790698,0.186046512,6,6,2,42,13,2,7,3,7,1,1,2,1,10,10,10,1,1,10,10,10,10,5,10,10,6,5,,0.2381,0.2381,0.2381,0.2381,0.0238,0.0238,0.2,0.2,0.2,0.2,0.2,1,0.191489362,0.170212766,0.170212766,0.170212766,0.127659574,0.170212766,9,5,2,1,0.181818182,0.242424242,0.212121212,0.212121212,0.151515152
231,1,36,1,194,0,0.16,0.16,0.2,0.16,0.18,0.14,1,0.16,0.2,0.18,0.16,0.16,0.14,7,7,2,30,13,1,6,3,9,5,2,7,9,9,6,8,1,9,9,1,8,9,9,10,1,7,5,,0.185981402,0.209279072,0.232576742,0.232576742,0.02329767,0.116288371,0.222222222,0.222222222,0.222222222,0.25,0.083333333,0,0.166666667,0.133333333,0.2,0.166666667,0.2,0.133333333,4,5,2,,0.2,0.228571429,0.2,0.228571429,0.142857143
231,1,36,2,195,0,0.153815382,0.192319232,0.192319232,0.192319232,0.134613461,0.134613461,0,0.115384615,0.192307692,0.173076923,0.153846154,0.192307692,0.173076923,9,9,2,30,13,1,6,3,9,5,2,7,9,9,6,8,1,9,9,1,8,9,9,10,1,7,5,,0.185981402,0.209279072,0.232576742,0.232576742,0.02329767,0.116288371,0.222222222,0.222222222,0.222222222,0.25,0.083333333,1,0.15,0.2,0.2,0.2,0.1,0.15,8,6,2,,0.2,0.228571429,0.2,0.228571429,0.142857143
231,1,36,3,196,0,0.176464707,0.176464707,0.176464707,0.156868626,0.156868626,0.156868626,0,0.111111111,0.222222222,0.259259259,0.296296296,0,0.111111111,4,2,2,30,13,1,6,3,9,5,2,7,9,9,6,8,1,9,9,1,8,9,9,10,1,7,5,,0.185981402,0.209279072,0.232576742,0.232576742,0.02329767,0.116288371,0.222222222,0.222222222,0.222222222,0.25,0.083333333,0,0.222222222,0.166666667,0.194444444,0.166666667,0.166666667,0.083333333,5,3,2,,0.2,0.228571429,0.2,0.228571429,0.142857143
231,1,36,4,197,1,0.14,0.18,0.2,0.18,0.16,0.14,1,0.166666667,0.166666667,0.166666667,0.166666667,0.166666667,0.166666667,10,1,1,30,13,1,6,3,9,5,2,7,9,9,6,8,1,9,9,1,8,9,9,10,1,7,5,,0.185981402,0.209279072,0.232576742,0.232576742,0.02329767,0.116288371,0.222222222,0.222222222,0.222222222,0.25,0.083333333,1,0.219512195,0.12195122,0.146341463,0.146341463,0.146341463,0.219512195,8,10,1,,0.2,0.228571429,0.2,0.228571429,0.142857143
231,1,36,5,198,0,0.1538,0.1923,0.1731,0.1923,0.0962,0.1923,0,0.178571429,0.178571429,0.178571429,0.142857143,0.142857143,0.178571429,5,4,2,30,13,1,6,3,9,5,2,7,9,9,6,8,1,9,9,1,8,9,9,10,1,7,5,,0.185981402,0.209279072,0.232576742,0.232576742,0.02329767,0.116288371,0.222222222,0.222222222,0.222222222,0.25,0.083333333,0,0.111111111,0.222222222,0.185185185,0.037037037,0.259259259,0.185185185,3,5,2,,0.2,0.228571429,0.2,0.228571429,0.142857143
231,1,36,6,199,0,0.175,0.175,0.2,0.125,0.2,0.125,0,0.111111111,0.111111111,0.111111111,0.296296296,0.296296296,0.074074074,3,7,2,30,13,1,6,3,9,5,2,7,9,9,6,8,1,9,9,1,8,9,9,10,1,7,5,,0.185981402,0.209279072,0.232576742,0.232576742,0.02329767,0.116288371,0.222222222,0.222222222,0.222222222,0.25,0.083333333,1,0.236842105,0.105263158,0.157894737,0.157894737,0.157894737,0.184210526,7,5,2,,0.2,0.228571429,0.2,0.228571429,0.142857143
231,1,36,7,200,0,0.1321,0.1887,0.1887,0.1698,0.1698,0.1509,0,0.147058824,0.205882353,0.235294118,0.205882353,0.205882353,0,7,4,2,30,13,1,6,3,9,5,2,7,9,9,6,8,1,9,9,1,8,9,9,10,1,7,5,,0.185981402,0.209279072,0.232576742,0.232576742,0.02329767,0.116288371,0.222222222,0.222222222,0.222222222,0.25,0.083333333,1,0.177777778,0.177777778,0.155555556,0.177777778,0.133333333,0.177777778,8,6,2,,0.2,0.228571429,0.2,0.228571429,0.142857143
231,1,36,8,201,0,0.1538,0.1731,0.1731,0.1731,0.1731,0.1538,0,0.19047619,0.19047619,0.19047619,0.166666667,0.19047619,0.071428571,6,4,2,30,13,1,6,3,9,5,2,7,9,9,6,8,1,9,9,1,8,9,9,10,1,7,5,,0.185981402,0.209279072,0.232576742,0.232576742,0.02329767,0.116288371,0.222222222,0.222222222,0.222222222,0.25,0.083333333,0,0.157894737,0.157894737,0.157894737,0.131578947,0.184210526,0.210526316,5,7,2,,0.2,0.228571429,0.2,0.228571429,0.142857143
231,1,36,9,202,0,0.153815382,0.192319232,0.192319232,0.192319232,0.153815382,0.115411541,0,0.133333333,0.177777778,0.177777778,0.2,0.177777778,0.133333333,7,3,2,30,13,1,6,3,9,5,2,7,9,9,6,8,1,9,9,1,8,9,9,10,1,7,5,,0.185981402,0.209279072,0.232576742,0.232576742,0.02329767,0.116288371,0.222222222,0.222222222,0.222222222,0.25,0.083333333,0,0.181818182,0.181818182,0.212121212,0.121212121,0.181818182,0.121212121,5,6,2,,0.2,0.228571429,0.2,0.228571429,0.142857143
231,1,36,10,203,0,0.16,0.2,0.18,0.2,0.18,0.08,0,0.135135135,0.135135135,0.216216216,0.162162162,0.243243243,0.108108108,4,8,2,30,13,1,6,3,9,5,2,7,9,9,6,8,1,9,9,1,8,9,9,10,1,7,5,,0.185981402,0.209279072,0.232576742,0.232576742,0.02329767,0.116288371,0.222222222,0.222222222,0.222222222,0.25,0.083333333,1,0.2,0.2,0.2,0.125,0.125,0.15,7,4,2,,0.2,0.228571429,0.2,0.228571429,0.142857143
231,1,36,11,204,0,0.196060788,0.156868626,0.176464707,0.156868626,0.176464707,0.137272545,0,0.152173913,0.152173913,0.195652174,0.173913043,0.152173913,0.173913043,8,8,2,30,13,1,6,3,9,5,2,7,9,9,6,8,1,9,9,1,8,9,9,10,1,7,5,,0.185981402,0.209279072,0.232576742,0.232576742,0.02329767,0.116288371,0.222222222,0.222222222,0.222222222,0.25,0.083333333,0,0.157894737,0.078947368,0.157894737,0.184210526,0.263157895,0.157894737,5,7,2,,0.2,0.228571429,0.2,0.228571429,0.142857143
231,1,36,12,205,0,0.1538,0.1731,0.1923,0.1923,0.1154,0.1731,0,0.153846154,0.192307692,0.192307692,0.192307692,0.192307692,0.076923077,2,2,2,30,13,1,6,3,9,5,2,7,9,9,6,8,1,9,9,1,8,9,9,10,1,7,5,,0.185981402,0.209279072,0.232576742,0.232576742,0.02329767,0.116288371,0.222222222,0.222222222,0.222222222,0.25,0.083333333,1,0.189189189,0.162162162,0.216216216,0.162162162,0.162162162,0.108108108,6,6,2,,0.2,0.228571429,0.2,0.228571429,0.142857143
231,1,36,13,206,0,0.1458,0.1667,0.2083,0.1875,0.1667,0.125,1,0.162790698,0.162790698,0.162790698,0.162790698,0.162790698,0.186046512,7,7,2,30,13,1,6,3,9,5,2,7,9,9,6,8,1,9,9,1,8,9,9,10,1,7,5,,0.185981402,0.209279072,0.232576742,0.232576742,0.02329767,0.116288371,0.222222222,0.222222222,0.222222222,0.25,0.083333333,0,0.108695652,0.195652174,0.195652174,0.173913043,0.152173913,0.173913043,7,8,2,,0.2,0.228571429,0.2,0.228571429,0.142857143
231,1,36,14,207,0,0.1731,0.1346,0.1731,0.1923,0.1923,0.1346,0,0.142857143,0.178571429,0.142857143,0.214285714,0.178571429,0.142857143,5,9,2,30,13,1,6,3,9,5,2,7,9,9,6,8,1,9,9,1,8,9,9,10,1,7,5,,0.185981402,0.209279072,0.232576742,0.232576742,0.02329767,0.116288371,0.222222222,0.222222222,0.222222222,0.25,0.083333333,0,0.2,0.114285714,0.142857143,0.2,0.228571429,0.114285714,5,5,2,,0.2,0.228571429,0.2,0.228571429,0.142857143
231,1,36,15,208,1,0.1154,0.1346,0.1923,0.1923,0.1923,0.1731,1,0.111111111,0.2,0.2,0.155555556,0.177777778,0.155555556,6,5,2,30,13,1,6,3,9,5,2,7,9,9,6,8,1,9,9,1,8,9,9,10,1,7,5,,0.185981402,0.209279072,0.232576742,0.232576742,0.02329767,0.116288371,0.222222222,0.222222222,0.222222222,0.25,0.083333333,1,0.177777778,0.177777778,0.155555556,0.2,0.133333333,0.155555556,8,8,,,0.2,0.228571429,0.2,0.228571429,0.142857143
231,1,36,16,209,0,0.1304,0.2174,0.1739,0.1739,0.1522,0.1522,0,0.333333333,0.333333333,0.333333333,0,0,0,0,0,0,30,13,1,6,3,9,5,2,7,9,9,6,8,1,9,9,1,8,9,9,10,1,7,5,,0.185981402,0.209279072,0.232576742,0.232576742,0.02329767,0.116288371,0.222222222,0.222222222,0.222222222,0.25,0.083333333,0,0.166666667,0.166666667,0.166666667,0.138888889,0.166666667,0.194444444,5,5,2,,0.2,0.228571429,0.2,0.228571429,0.142857143
231,1,36,17,210,0,0.199980002,0.155584442,0.199980002,0.155584442,0.111088891,0.177782222,0,0.416666667,0.166666667,0.25,0.083333333,0,0.083333333,2,5,2,30,13,1,6,3,9,5,2,7,9,9,6,8,1,9,9,1,8,9,9,10,1,7,5,,0.185981402,0.209279072,0.232576742,0.232576742,0.02329767,0.116288371,0.222222222,0.222222222,0.222222222,0.25,0.083333333,0,0.162162162,0.189189189,0.189189189,0.162162162,0.162162162,0.135135135,5,6,2,,0.2,0.228571429,0.2,0.228571429,0.142857143
231,1,36,18,211,0,0.163616362,0.163616362,0.181818182,0.181818182,0.163616362,0.145514551,0,0.142857143,0.163265306,0.183673469,0.142857143,0.204081633,0.163265306,7,7,1,30,13,1,6,3,9,5,2,7,9,9,6,8,1,9,9,1,8,9,9,10,1,7,5,,0.185981402,0.209279072,0.232576742,0.232576742,0.02329767,0.116288371,0.222222222,0.222222222,0.222222222,0.25,0.083333333,0,0.189189189,0.135135135,0.162162162,0.135135135,0.189189189,0.189189189,6,5,1,,0.2,0.228571429,0.2,0.228571429,0.142857143
231,1,36,19,212,1,0.142871426,0.183663267,0.183663267,0.163267347,0.183663267,0.142871426,1,0.162790698,0.162790698,0.162790698,0.186046512,0.162790698,0.162790698,8,10,1,30,13,1,6,3,9,5,2,7,9,9,6,8,1,9,9,1,8,9,9,10,1,7,5,,0.185981402,0.209279072,0.232576742,0.232576742,0.02329767,0.116288371,0.222222222,0.222222222,0.222222222,0.25,0.083333333,1,0.136363636,0.181818182,0.159090909,0.136363636,0.159090909,0.227272727,5,10,1,,0.2,0.228571429,0.2,0.228571429,0.142857143
231,1,36,20,213,0,0.1552,0.1724,0.1724,0.1724,0.1724,0.1552,0,0.117647059,0.196078431,0.196078431,0.196078431,0.156862745,0.137254902,7,6,1,30,13,1,6,3,9,5,2,7,9,9,6,8,1,9,9,1,8,9,9,10,1,7,5,,0.185981402,0.209279072,0.232576742,0.232576742,0.02329767,0.116288371,0.222222222,0.222222222,0.222222222,0.25,0.083333333,0,0.179487179,0.179487179,0.179487179,0.153846154,0.179487179,0.128205128,6,6,2,,0.2,0.228571429,0.2,0.228571429,0.142857143
232,1,38,1,194,0,0.16,0.16,0.2,0.16,0.18,0.14,0,0.11627907,0.23255814,0.209302326,0.139534884,0.162790698,0.139534884,5,7,2,31,13,2,5,4,9,5,5,9,8,7,8,9,3,8,7,4,6,8,7,7,3,5,4,,0.177782222,0.177782222,0.177782222,0.177782222,0.133286671,0.155584442,0.210526316,0.210526316,0.210526316,0.210526316,0.157894737,0,0.185185185,0.185185185,0.185185185,0.148148148,0.111111111,0.185185185,5,2,2,,0.179487179,0.205128205,0.205128205,0.230769231,0.179487179
232,1,38,2,195,0,0.153815382,0.192319232,0.192319232,0.192319232,0.134613461,0.134613461,0,0.15625,0.1875,0.21875,0.125,0.1875,0.125,5,7,2,31,13,2,5,4,9,5,5,9,8,7,8,9,3,8,7,4,6,8,7,7,3,5,4,,0.177782222,0.177782222,0.177782222,0.177782222,0.133286671,0.155584442,0.210526316,0.210526316,0.210526316,0.210526316,0.157894737,1,0.159090909,0.181818182,0.181818182,0.181818182,0.136363636,0.159090909,7,6,2,,0.179487179,0.205128205,0.205128205,0.230769231,0.179487179
232,1,38,3,196,0,0.176464707,0.176464707,0.176464707,0.156868626,0.156868626,0.156868626,0,0.166666667,0.277777778,0.222222222,0.166666667,0.166666667,0,3,2,2,31,13,2,5,4,9,5,5,9,8,7,8,9,3,8,7,4,6,8,7,7,3,5,4,,0.177782222,0.177782222,0.177782222,0.177782222,0.133286671,0.155584442,0.210526316,0.210526316,0.210526316,0.210526316,0.157894737,0,0.1875,0.1875,0.1875,0.15625,0.15625,0.125,4,3,2,,0.179487179,0.205128205,0.205128205,0.230769231,0.179487179
232,1,38,4,197,1,0.14,0.18,0.2,0.18,0.16,0.14,1,0.166666667,0.166666667,0.166666667,0.166666667,0.166666667,0.166666667,10,1,1,31,13,2,5,4,9,5,5,9,8,7,8,9,3,8,7,4,6,8,7,7,3,5,4,,0.177782222,0.177782222,0.177782222,0.177782222,0.133286671,0.155584442,0.210526316,0.210526316,0.210526316,0.210526316,0.157894737,1,0.181818182,0.181818182,0.163636364,0.181818182,0.145454545,0.145454545,9,7,1,,0.179487179,0.205128205,0.205128205,0.230769231,0.179487179
232,1,38,5,198,0,0.1538,0.1923,0.1731,0.1923,0.0962,0.1923,0,0.181818182,0.181818182,0.181818182,0.181818182,0.181818182,0.090909091,2,1,2,31,13,2,5,4,9,5,5,9,8,7,8,9,3,8,7,4,6,8,7,7,3,5,4,,0.177782222,0.177782222,0.177782222,0.177782222,0.133286671,0.155584442,0.210526316,0.210526316,0.210526316,0.210526316,0.157894737,0,0.125,0.25,0.208333333,0.166666667,0.166666667,0.083333333,3,1,2,,0.179487179,0.205128205,0.205128205,0.230769231,0.179487179
232,1,38,6,199,0,0.175,0.175,0.2,0.125,0.2,0.125,0,0.068965517,0.310344828,0.24137931,0.068965517,0.24137931,0.068965517,2,3,2,31,13,2,5,4,9,5,5,9,8,7,8,9,3,8,7,4,6,8,7,7,3,5,4,,0.177782222,0.177782222,0.177782222,0.177782222,0.133286671,0.155584442,0.210526316,0.210526316,0.210526316,0.210526316,0.157894737,1,0.171428571,0.142857143,0.171428571,0.171428571,0.171428571,0.171428571,6,5,2,,0.179487179,0.205128205,0.205128205,0.230769231,0.179487179
232,1,38,7,200,0,0.1321,0.1887,0.1887,0.1698,0.1698,0.1509,0,0.147058824,0.264705882,0.205882353,0.147058824,0.235294118,0,7,6,2,31,13,2,5,4,9,5,5,9,8,7,8,9,3,8,7,4,6,8,7,7,3,5,4,,0.177782222,0.177782222,0.177782222,0.177782222,0.133286671,0.155584442,0.210526316,0.210526316,0.210526316,0.210526316,0.157894737,1,0.150943396,0.150943396,0.169811321,0.188679245,0.169811321,0.169811321,9,7,2,,0.179487179,0.205128205,0.205128205,0.230769231,0.179487179
